unique_id,LMK_KEY,uprn,sale_price,log_price,deed_date,sale_year,rel_year,distance_to_prison_m,ring,postcode,postcode_district,epc_address,ppd_address,property_type_ppd,transaction_category,PROPERTY_TYPE,BUILT_FORM,total_floor_area,bedrooms,habitable_rooms,bathrooms,built_year_mid,age_at_sale,lot_size,CONSTRUCTION_AGE_BAND,CURRENT_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_RATING,POTENTIAL_ENERGY_EFFICIENCY,inspection_date,lodgement_date,epc_source,geocode_query,geocoded_address,latitude,longitude,geocode_status
FAC30767-4355-5E20-E053-4704A8C004EE,342c7a9f4e2f24224c8103eaf9d1dffe9dd39fd3d7f7720fb5a1672855e5ae1e,10002355844,376000,12.837344422372,2022-03-31,2022,5,21178.2060646063,Control,LE67 6QS,LE67,"5, Riley Drive, Ibstock",5 RILEY DRIVE IBSTOCK,D,A,House,Detached,139,,,,,,,2022,B,84,A,92,2022-02-11,2022-02-11,domestic-E07000134-North-West-Leicestershire,"5 RILEY DRIVE IBSTOCK, LE67 6QS, United Kingdom","Riley Drive, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6QS, United Kingdom",52.6870675,-1.4098025,ok
DE2D0CDF-DFA5-51EE-E053-6C04A8C00671,344457a59e76ce5b41ebd8399576d28f687cbc1bb803be0d97fdca44e57bf45d,10002345142,250000,12.4292161968444,2021-06-28,2021,4,29647.6972935042,Control,LE65 2US,LE65,"14 CLIFTONTHORPE, ASHBY DE LA ZOUCH",14 CLIFTONTHORPE ASHBY-DE-LA-ZOUCH,F,A,Flat,End-Terrace,100,,3,,1890,131,,England and Wales: before 1900,C,76,C,78,2020-11-18,2020-11-19,domestic-E07000134-North-West-Leicestershire,"14 CLIFTONTHORPE ASHBY-DE-LA-ZOUCH, LE65 2US, United Kingdom","Cliftonthorpe, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AD, United Kingdom",52.7610602,-1.4748834,ok
EED73E75-CDEB-6AF3-E053-6C04A8C08ABA,35345143437f30da4c38a2588207a2e564fc2ed128e3e7dbddf159af7eb2484d,10002354679,360000,12.7938593104323,2020-12-03,2020,3,29615.6099520799,Control,LE65 2WD,LE65,"29 Dickinson Close, Ashby de la Zouch",29 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,128,,,,,,,"",B,85,A,94,2020-11-17,2020-11-17,domestic-E07000134-North-West-Leicestershire,"29 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom","Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",52.7493315,-1.4903508,ok
B46B36FA-7A48-48A9-AC1F-5BE566393FA7,360574072ed028f7e144430269ae147508477bf42c803142da4e07e3f073b86b,10002347988,130000,11.7752897294377,2011-09-29,2011,-6,28833.873974175,Control,LE65 2JA,LE65,"74 DREW COURT, ASHBY DE LA ZOUCH",74 DREW COURT ASHBY-DE-LA-ZOUCH,T,A,House,Mid-Terrace,74,,4,,2009,2,,England and Wales: 2007-2011,C,78,B,91,2020-12-07,2020-12-07,domestic-E07000134-North-West-Leicestershire,"74 DREW COURT ASHBY-DE-LA-ZOUCH, LE65 2JA, United Kingdom","Drew Court, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2JA, United Kingdom",52.7510762,-1.4730883,ok
CD5A9DCC-0DAB-310A-E053-6C04A8C00A1F,3635ce6d635b19f361f237aaea69e8e1381d6f6561b4b8fb425bb6e2b14faac1,100030554794,190000,12.1547793511426,2021-06-25,2021,4,28264.2943772113,Control,LE65 1BX,LE65,"9 UPPER CHURCH STREET, ASHBY DE LA ZOUCH",9 UPPER CHURCH STREET ASHBY-DE-LA-ZOUCH,T,A,House,Mid-Terrace,118,,5,,1890,131,,England and Wales: before 1900,C,69,B,86,2020-10-24,2020-11-02,domestic-E07000134-North-West-Leicestershire,"9 UPPER CHURCH STREET ASHBY-DE-LA-ZOUCH, LE65 1BX, United Kingdom","Upper Church Street, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 1EJ, United Kingdom",52.7481029,-1.4661651,ok
FF5B6BD2-B71C-4DCC-B0BC-1C4618D727C6,380e60b49939b8577788a4d52c44db06ff443919ea99862d4ad7f95f408dcd89,200003505696,59250,10.9895210589974,1999-12-20,1999,-18,19945.5453839147,Control,LE67 4EF,LE67,"5 HEADINGLEY CLOSE, COALVILLE",5 HEADINGLEY CLOSE COALVILLE,S,A,House,Detached,66,,4,,1999,0,,England and Wales: 1996-2002,D,67,B,86,2021-03-31,2021-04-04,domestic-E07000134-North-West-Leicestershire,"5 HEADINGLEY CLOSE COALVILLE, LE67 4EF, United Kingdom","Headingley Close, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4EF, United Kingdom",52.7166181,-1.345401,ok
9D8A2465-03DA-4FCA-AE5F-299235CFF17F,3831eeb0d7f076393d2a4b8c46ed493f6bc3c6b1871bfb25669236d9dbdaa874,10002348387,126995,11.751902994587,2011-03-25,2011,-6,21361.5131169446,Control,LE67 3AU,LE67,"41 ADAM MORRIS WAY, COALVILLE",41 ADAM MORRIS WAY COALVILLE,T,A,House,End-Terrace,79,,5,,2009,2,,England and Wales: 2007-2011,C,77,B,91,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"41 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom","Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",52.7199484,-1.36997,ok
F3B6C198-626F-6E40-E053-6C04A8C0B3B4,3831eeb0d7f076393d2a4b8c46ed493f6bc3c6b1871bfb25669236d9dbdaa874,10002348387,180000,12.1007121298723,2021-09-24,2021,4,21361.5131169446,Control,LE67 3AU,LE67,"41 ADAM MORRIS WAY, COALVILLE",41 ADAM MORRIS WAY COALVILLE,T,A,House,End-Terrace,79,,5,,2009,12,,England and Wales: 2007-2011,C,77,B,91,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"41 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom","Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",52.7199484,-1.36997,ok
1C3E72FE-5504-F410-E063-4804A8C0DFA6,39d3d8f97ecde9ae00d4719ac46c4996a12bcb8ec3bf09976a646b2c20af9a80,100030558262,228500,12.3392914893164,2024-06-05,2024,7,20908.7843349078,Control,LE67 4DA,LE67,"48 BROOM LEYS ROAD, COALVILLE",48 BROOM LEYS ROAD COALVILLE,S,A,House,Semi-Detached,86,,5,,1940,84,,England and Wales: 1930-1949,D,64,B,81,2020-10-30,2020-10-30,domestic-E07000134-North-West-Leicestershire,"48 BROOM LEYS ROAD COALVILLE, LE67 4DA, United Kingdom","Broom Leys Road, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 4DR, United Kingdom",52.7215965,-1.3575574,ok
D93B27B0-FD03-3100-E053-6C04A8C08887,39d3d8f97ecde9ae00d4719ac46c4996a12bcb8ec3bf09976a646b2c20af9a80,100030558262,150000,11.9183905730784,2021-03-05,2021,4,20908.7843349078,Control,LE67 4DA,LE67,"48 BROOM LEYS ROAD, COALVILLE",48 BROOM LEYS ROAD COALVILLE,S,A,House,Semi-Detached,86,,5,,1940,81,,England and Wales: 1930-1949,D,64,B,81,2020-10-30,2020-10-30,domestic-E07000134-North-West-Leicestershire,"48 BROOM LEYS ROAD COALVILLE, LE67 4DA, United Kingdom","Broom Leys Road, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 4DR, United Kingdom",52.7215965,-1.3575574,ok
45F48F25-4CDD-4E84-A2AE-304F3B3E0EC5,3ca31dafffa8114d74dd5efa79c271f2b32a8374e26a8fff06ea52e5772cf1be,10002346190,155000,11.9511803959014,2014-12-17,2014,-3,19889.2423175241,Control,LE67 4GG,LE67,"45 HARKER DRIVE, COALVILLE",45 HARKER DRIVE COALVILLE,T,A,House,Mid-Terrace,122,,5,,2004.5,9.5,,England and Wales: 2003-2006,C,77,B,89,2021-03-30,2021-03-30,domestic-E07000134-North-West-Leicestershire,"45 HARKER DRIVE COALVILLE, LE67 4GG, United Kingdom","Harker Drive, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4GG, United Kingdom",52.7169196,-1.3436212,ok
CB0035E5-F7E4-58AE-E053-6B04A8C091AF,3ca31dafffa8114d74dd5efa79c271f2b32a8374e26a8fff06ea52e5772cf1be,10002346190,190000,12.1547793511426,2021-08-17,2021,4,19889.2423175241,Control,LE67 4GG,LE67,"45 HARKER DRIVE, COALVILLE",45 HARKER DRIVE COALVILLE,T,A,House,Mid-Terrace,122,,5,,2004.5,16.5,,England and Wales: 2003-2006,C,77,B,89,2021-03-30,2021-03-30,domestic-E07000134-North-West-Leicestershire,"45 HARKER DRIVE COALVILLE, LE67 4GG, United Kingdom","Harker Drive, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4GG, United Kingdom",52.7169196,-1.3436212,ok
EED73E75-CE98-6AF3-E053-6C04A8C08ABA,3d732b3b0c2beadfaf2d17a806b5ba6387ae1a10c96e7eca69654fe35d3e4d1a,10002355638,349995,12.7656741476493,2021-09-30,2021,4,29790.6002597771,Control,LE65 2RL,LE65,"139 SPRING AVENUE, ASHBY DE LA ZOUCH",139 SPRING AVENUE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,115,,,,,,,2016,B,84,A,94,2021-05-17,2021-05-17,domestic-E07000134-North-West-Leicestershire,"139 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom","Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",52.7556104,-1.4853441,ok
3E0330EF-FDED-8D89-E050-A8C062052140,3db20dc28144422a377bc116855a262a286e3f1e36d4fe84a8b9bd61ddacddff,100030558279,175000,12.0725412529057,2016-08-23,2016,-1,20601.3004364862,Control,LE67 4DE,LE67,"73 BROOM LEYS ROAD, COALVILLE",73 BROOM LEYS ROAD COALVILLE,S,A,House,Semi-Detached,104,,5,,1940,76,,England and Wales: 1930-1949,D,67,C,80,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"73 BROOM LEYS ROAD COALVILLE, LE67 4DE, United Kingdom","Broom Leys Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4DE, United Kingdom",52.7231561,-1.3479866,ok
D4D42645-F377-27F6-E053-6C04A8C0A572,3db20dc28144422a377bc116855a262a286e3f1e36d4fe84a8b9bd61ddacddff,100030558279,248000,12.4211840251471,2021-11-22,2021,4,20601.3004364862,Control,LE67 4DE,LE67,"73 BROOM LEYS ROAD, COALVILLE",73 BROOM LEYS ROAD COALVILLE,S,A,House,Semi-Detached,104,,5,,1940,81,,England and Wales: 1930-1949,D,67,C,80,2021-04-22,2021-04-22,domestic-E07000134-North-West-Leicestershire,"73 BROOM LEYS ROAD COALVILLE, LE67 4DE, United Kingdom","Broom Leys Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 4DE, United Kingdom",52.7231561,-1.3479866,ok
9FC8712D-480B-43BB-BEB0-DF537567B9CB,3df8d2a663216344facf0a74c63d96aa1b30804455e80d0272c13cba25f7754b,100030575671,131000,11.7829526021833,2015-07-03,2015,-2,20812.6808860144,Control,LE67 6NQ,LE67,"153 MELBOURNE ROAD, IBSTOCK",153 MELBOURNE ROAD IBSTOCK,S,A,House,Semi-Detached,112,,5,,1915,100,,England and Wales: 1900-1929,D,56,B,82,2020-10-28,2020-10-28,domestic-E07000134-North-West-Leicestershire,"153 MELBOURNE ROAD IBSTOCK, LE67 6NQ, United Kingdom","Melbourne Road, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6NP, United Kingdom",52.6890472,-1.401194,ok
BEF7EBBF-0A2C-7A76-E053-6B04A8C092F7,3df8d2a663216344facf0a74c63d96aa1b30804455e80d0272c13cba25f7754b,100030575671,165000,12.0137007528827,2021-02-10,2021,4,20812.6808860144,Control,LE67 6NQ,LE67,"153 MELBOURNE ROAD, IBSTOCK",153 MELBOURNE ROAD IBSTOCK,S,A,House,Semi-Detached,112,,5,,1915,106,,England and Wales: 1900-1929,D,56,B,82,2020-10-28,2020-10-28,domestic-E07000134-North-West-Leicestershire,"153 MELBOURNE ROAD IBSTOCK, LE67 6NQ, United Kingdom","Melbourne Road, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6NP, United Kingdom",52.6890472,-1.401194,ok
D22473F5-9F54-7B40-E053-6C04A8C0A630,3e393f4117940cdf3f98d7ca432d9a1cc252760ca22ef1c8c79bea9c3fd1277d,100030554402,225000,12.3238556811866,2021-07-30,2021,4,28175.5689206374,Control,LE65 1US,LE65,"11 STUART WAY, ASHBY DE LA ZOUCH",11 STUART WAY ASHBY-DE-LA-ZOUCH,S,A,House,Semi-Detached,75,,5,,1986.5,34.5,,England and Wales: 1983-1990,C,69,B,84,2021-05-08,2021-05-09,domestic-E07000134-North-West-Leicestershire,"11 STUART WAY ASHBY-DE-LA-ZOUCH, LE65 1US, United Kingdom","Stuart Way, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 1US, United Kingdom",52.7419563,-1.4727159,ok
D93B27B0-FB7F-3100-E053-6C04A8C08887,3ec808f029900de940310a8c0b479df4e6956d6db30413c26016f5f5dc24c3d2,100030575349,250000,12.4292161968444,2022-02-11,2022,5,20923.9711641928,Control,LE67 6NL,LE67,"20 LAUD CLOSE, IBSTOCK",20 LAUD CLOSE IBSTOCK,D,A,Bungalow,Detached,74,,4,,1958,64,,England and Wales: 1950-1966,D,60,C,78,2021-05-01,2021-05-04,domestic-E07000134-North-West-Leicestershire,"20 LAUD CLOSE IBSTOCK, LE67 6NL, United Kingdom","Laud Close, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6NY, United Kingdom",52.6881673,-1.4041387,ok
E2E8CC60-0B7B-49F0-8AD6-7305AB5D4A0D,3ec808f029900de940310a8c0b479df4e6956d6db30413c26016f5f5dc24c3d2,100030575349,160000,11.982929094216,2013-12-06,2013,-4,20923.9711641928,Control,LE67 6NL,LE67,"20 LAUD CLOSE, IBSTOCK",20 LAUD CLOSE IBSTOCK,D,A,Bungalow,Detached,74,,4,,1958,55,,England and Wales: 1950-1966,D,60,C,78,2021-05-01,2021-05-04,domestic-E07000134-North-West-Leicestershire,"20 LAUD CLOSE IBSTOCK, LE67 6NL, United Kingdom","Laud Close, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6NY, United Kingdom",52.6881673,-1.4041387,ok
CB0035E5-F5AA-58AE-E053-6B04A8C091AF,4075609d16cffd5767e474d6e1be571ee26c5dd46f66aeeef9f12f1846594530,100030562290,135000,11.8130300574206,2021-07-06,2021,4,21561.4832731001,Control,LE67 3BR,LE67,"67 HIGHFIELD STREET, COALVILLE",67 HIGHFIELD STREET COALVILLE,T,B,House,Mid-Terrace,85,,5,,1890,131,,England and Wales: before 1900,D,63,B,86,2021-03-11,2021-03-12,domestic-E07000134-North-West-Leicestershire,"67 HIGHFIELD STREET COALVILLE, LE67 3BR, United Kingdom","Highfield Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BL, United Kingdom",52.7188696,-1.375847,ok
CB2117FE-C25A-4ADD-A43D-608ADA337DCB,4075609d16cffd5767e474d6e1be571ee26c5dd46f66aeeef9f12f1846594530,100030562290,39000,10.5713169251118,2000-11-17,2000,-17,21561.4832731001,Control,LE67 3BR,LE67,"67 HIGHFIELD STREET, COALVILLE",67 HIGHFIELD STREET COALVILLE,T,A,House,Mid-Terrace,85,,5,,1890,110,,England and Wales: before 1900,D,63,B,86,2021-03-11,2021-03-12,domestic-E07000134-North-West-Leicestershire,"67 HIGHFIELD STREET COALVILLE, LE67 3BR, United Kingdom","Highfield Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BL, United Kingdom",52.7188696,-1.375847,ok
C6209F5F-8080-295E-E053-6C04A8C0DDCC,410c897d24c445733cc6290702c722b89c0369fd5317e3e41ecd3a421dd3c0de,10002347436,210000,12.2548628096996,2021-05-18,2021,4,21361.5131169446,Control,LE67 3AU,LE67,"26 ADAM MORRIS WAY, COALVILLE",26 ADAM MORRIS WAY COALVILLE,S,A,House,End-Terrace,87,,4,,2009,12,,England and Wales: 2007-2011,C,79,B,91,2021-04-06,2021-04-07,domestic-E07000134-North-West-Leicestershire,"26 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom","Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",52.7199484,-1.36997,ok
D22473F5-99D4-7B40-E053-6C04A8C0A630,4157cd1bce069c6bb83d0c7b35a217c3833e78a1375074bb60e313e5cffaa29e,100030556516,320000,12.6760762747759,2021-09-30,2021,4,21262.0454780581,Control,LE67 3BB,LE67,"103 BAKEWELL STREET, COALVILLE",103 BAKEWELL STREET COALVILLE,D,A,House,Detached,162,,8,,1940,81,,England and Wales: 1930-1949,E,53,C,76,2021-05-13,2021-05-20,domestic-E07000134-North-West-Leicestershire,"103 BAKEWELL STREET COALVILLE, LE67 3BB, United Kingdom","Bakewell Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BB, United Kingdom",52.7233698,-1.3620946,ok
714BE8A5-9AAE-46B4-9AFE-160C34E4D3D9,42e60e8c55c1cd8ab7f37beb2d7b44d8c1aae019c3ae61e89fbc8b008cda9412,10002346731,96000,11.47210347045,2011-09-09,2011,-6,27952.099558162,Control,LE65 1FX,LE65,"100 OAK CRESCENT, ASHBY DE LA ZOUCH",100 OAK CRESCENT ASHBY-DE-LA-ZOUCH,F,A,Flat,Semi-Detached,56,,3,,2009,2,,England and Wales: 2007-2011,B,82,B,82,2021-02-17,2021-02-17,domestic-E07000134-North-West-Leicestershire,"100 OAK CRESCENT ASHBY-DE-LA-ZOUCH, LE65 1FX, United Kingdom","Oak Crescent, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 1FX, United Kingdom",52.7505436,-1.4566102,ok
1775CCF7-5466-38BA-E063-4704A8C05A7C,43600a5823e1dfcc44fc42502d3d0a77628120452c2cc0fff47e416a8649b1f5,10002355593,313000,12.6539584695223,2024-04-12,2024,7,29790.6002597771,Control,LE65 2RL,LE65,"107 SPRING AVENUE, ASHBY DE LA ZOUCH",107 SPRING AVENUE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,91,,,,,,,"",B,84,A,95,2021-02-17,2021-02-17,domestic-E07000134-North-West-Leicestershire,"107 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom","Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",52.7556104,-1.4853441,ok
D93B27B0-FD0A-3100-E053-6C04A8C08887,43600a5823e1dfcc44fc42502d3d0a77628120452c2cc0fff47e416a8649b1f5,10002355593,284995,12.5602269152372,2021-03-26,2021,4,29790.6002597771,Control,LE65 2RL,LE65,"107 SPRING AVENUE, ASHBY DE LA ZOUCH",107 SPRING AVENUE ASHBY-DE-LA-ZOUCH,D,A,House,Detached,91,,,,,,,"",B,84,A,95,2021-02-17,2021-02-17,domestic-E07000134-North-West-Leicestershire,"107 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom","Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",52.7556104,-1.4853441,ok
00EF0011-4E95-4989-8667-4903B6B70036,441157835e8ea112537638e7ca07b425af6a85017358c5dc6c9eebd8a3814a75,100030559328,188000,12.1441972418121,2010-11-05,2010,-7,23313.2082139069,Control,LE67 2ND,LE67,"17 Claremont Drive, Ravenstone, COALVILLE",17 CLAREMONT DRIVE RAVENSTONE COALVILLE,D,A,House,Detached,119,,6,,1993,17,,England and Wales: 1991-1995,D,63,C,77,2023-04-20,2023-04-28,domestic-E07000134-North-West-Leicestershire,"17 CLAREMONT DRIVE RAVENSTONE COALVILLE, LE67 2ND, United Kingdom","Claremont Drive, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 2ND, United Kingdom",52.7300513,-1.3941809,ok
0E082197-7396-5C09-E063-4704A8C0A10E,441157835e8ea112537638e7ca07b425af6a85017358c5dc6c9eebd8a3814a75,100030559328,295000,12.594730635322,2023-11-30,2023,6,23313.2082139069,Control,LE67 2ND,LE67,"17 Claremont Drive, Ravenstone, COALVILLE",17 CLAREMONT DRIVE RAVENSTONE COALVILLE,D,B,House,Detached,119,,6,,1993,30,,England and Wales: 1991-1995,D,63,C,77,2023-04-20,2023-04-28,domestic-E07000134-North-West-Leicestershire,"17 CLAREMONT DRIVE RAVENSTONE COALVILLE, LE67 2ND, United Kingdom","Claremont Drive, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 2ND, United Kingdom",52.7300513,-1.3941809,ok
1775CCF7-F07F-38BA-E063-4704A8C05A7C,441157835e8ea112537638e7ca07b425af6a85017358c5dc6c9eebd8a3814a75,100030559328,290000,12.5776362019627,2023-12-05,2023,6,23313.2082139069,Control,LE67 2ND,LE67,"17 Claremont Drive, Ravenstone, COALVILLE",17 CLAREMONT DRIVE RAVENSTONE COALVILLE,D,B,House,Detached,119,,6,,1993,30,,England and Wales: 1991-1995,D,63,C,77,2023-04-20,2023-04-28,domestic-E07000134-North-West-Leicestershire,"17 CLAREMONT DRIVE RAVENSTONE COALVILLE, LE67 2ND, United Kingdom","Claremont Drive, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 2ND, United Kingdom",52.7300513,-1.3941809,ok
4D31AD39-182A-47BD-8FCD-AA95CAF43109,441157835e8ea112537638e7ca07b425af6a85017358c5dc6c9eebd8a3814a75,100030559328,195000,12.1807548375459,2007-02-09,2007,-10,23313.2082139069,Control,LE67 2ND,LE67,"17 Claremont Drive, Ravenstone, COALVILLE",17 CLAREMONT DRIVE RAVENSTONE COALVILLE,D,A,House,Detached,119,,6,,1993,14,,England and Wales: 1991-1995,D,63,C,77,2023-04-20,2023-04-28,domestic-E07000134-North-West-Leicestershire,"17 CLAREMONT DRIVE RAVENSTONE COALVILLE, LE67 2ND, United Kingdom","Claremont Drive, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 2ND, United Kingdom",52.7300513,-1.3941809,ok
42C129E5-8A81-60A9-E063-4804A8C0C25D,446a93f7b5ec295b7ea4853dceb9ef6ee0919aad892e2e83638cceb6603515f9,10002361170,80000,11.289781913656,2024-09-13,2024,7,21898.9153135642,Control,LE67 3EH,LE67,"20 Action Man Road, Coalville",20 ACTION MAN ROAD COALVILLE,O,B,House,Semi-Detached,69,,,,,,,"",B,83,A,97,2021-02-19,2021-02-19,domestic-E07000134-North-West-Leicestershire,"20 ACTION MAN ROAD COALVILLE, LE67 3EH, United Kingdom","Action Man Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3EH, United Kingdom",52.7213125,-1.3789205,ok
E7B085FC-7007-7E31-E053-6C04A8C0E67F,450d0d05d6c5cd8415431f21f2f00dae856fec0bc725994037a94191d73dc455,10002355861,455000,13.0280526979331,2021-12-09,2021,4,21178.2060646063,Control,LE67 6QS,LE67,"58, Riley Drive, Ibstock",58 RILEY DRIVE IBSTOCK,D,A,House,Detached,187,,,,,,,2021,B,85,B,91,2021-12-01,2021-12-01,domestic-E07000134-North-West-Leicestershire,"58 RILEY DRIVE IBSTOCK, LE67 6QS, United Kingdom","Riley Drive, Ibstock, North West Leicestershire, Leicestershire, England, LE67 6QS, United Kingdom",52.6870675,-1.4098025,ok
2CC345B0-C51A-4E7F-A15B-BD4118219E2D,454fd2885542ea2d4f57465e7d93fe7f9ab08334b3d6aa3e5338c4900cabd870,100030561336,128500,11.7636841833174,2010-05-07,2010,-7,19972.7315569275,Control,LE67 4RJ,LE67,"140 GREENHILL ROAD, COALVILLE",140 GREENHILL ROAD COALVILLE,D,A,House,Detached,125,,5,,1971,39,,England and Wales: 1967-1975,C,69,C,78,2020-12-15,2020-12-15,domestic-E07000134-North-West-Leicestershire,"140 GREENHILL ROAD COALVILLE, LE67 4RJ, United Kingdom","Greenhill Road, Agar Nook, Coalville, North West Leicestershire, Leicestershire, England, LE67 4RN, United Kingdom",52.7229618,-1.3340411,ok
C8A3A576-58F8-0425-E053-6C04A8C0947B,454fd2885542ea2d4f57465e7d93fe7f9ab08334b3d6aa3e5338c4900cabd870,100030561336,205000,12.2307652581205,2021-04-26,2021,4,19972.7315569275,Control,LE67 4RJ,LE67,"140 GREENHILL ROAD, COALVILLE",140 GREENHILL ROAD COALVILLE,D,A,House,Detached,125,,5,,1971,50,,England and Wales: 1967-1975,C,69,C,78,2020-12-15,2020-12-15,domestic-E07000134-North-West-Leicestershire,"140 GREENHILL ROAD COALVILLE, LE67 4RJ, United Kingdom","Greenhill Road, Agar Nook, Coalville, North West Leicestershire, Leicestershire, England, LE67 4RN, United Kingdom",52.7229618,-1.3340411,ok
42C129E4-C934-60A9-E063-4804A8C0C25D,46f915fdae61578e54e24bfd9845b2e0cd7d572e53b53fc482419265587fa3d7,10002361138,148000,11.9049675527463,2024-07-25,2024,7,21898.9153135642,Control,LE67 3EH,LE67,"36 Action Man Road, Coalville",36 ACTION MAN ROAD COALVILLE,S,A,House,Semi-Detached,69,,,,,,,2019,B,84,A,97,2021-03-12,2021-03-12,domestic-E07000134-North-West-Leicestershire,"36 ACTION MAN ROAD COALVILLE, LE67 3EH, United Kingdom","Action Man Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3EH, United Kingdom",52.7213125,-1.3789205,ok
82CD1D9E-B4CA-483A-BCC4-614E5CBD5C08,474b63aca75a44b476daf48208b906581714841a1af65391fbbb9f89e1ad9f40,100030566661,59950,11.0012661604557,2000-07-21,2000,-17,22864.3082557292,Control,LE67 3NB,LE67,"89 RAVENSTONE ROAD, COALVILLE",89 RAVENSTONE ROAD COALVILLE,S,A,House,Semi-Detached,120,,6,,1890,110,,England and Wales: before 1900,D,64,B,84,2021-02-17,2021-02-17,domestic-E07000134-North-West-Leicestershire,"89 RAVENSTONE ROAD COALVILLE, LE67 3NB, United Kingdom","Ravenstone Road, Ravenstone with Snibstone, Coalville, North West Leicestershire, Leicestershire, England, LE67 3NA, United Kingdom",52.7273661,-1.3891964,ok
E073986B-6753-2134-E053-6C04A8C0233B,474b63aca75a44b476daf48208b906581714841a1af65391fbbb9f89e1ad9f40,100030566661,222500,12.3126823805884,2022-02-25,2022,5,22864.3082557292,Control,LE67 3NB,LE67,"89 RAVENSTONE ROAD, COALVILLE",89 RAVENSTONE ROAD COALVILLE,S,A,House,Semi-Detached,120,,6,,1890,132,,England and Wales: before 1900,D,64,B,84,2021-02-17,2021-02-17,domestic-E07000134-North-West-Leicestershire,"89 RAVENSTONE ROAD COALVILLE, LE67 3NB, United Kingdom","Ravenstone Road, Ravenstone with Snibstone, Coalville, North West Leicestershire, Leicestershire, England, LE67 3NA, United Kingdom",52.7273661,-1.3891964,ok
